customer_id,age,gender,city,signup_date,membership_type
C003159,36,Male,Bangalore,2025-03-28,Gold
C003160,54,Male,Delhi,2026-03-29,Standard
C003161,21,Male,Ahmedabad,2025-12-08,Standard
C003162,64,Male,Bangalore,2026-01-28,Standard
C003163,21,Female,Kolkata,2025-12-18,Premium
C003164,37,Female,Kolkata,2025-09-03,Premium
C003165,27,Male,Kolkata,2025-04-23,Premium
C003166,41,Female,Bangalore,2025-06-07,Gold
C003167,52,Female,Hyderabad,2025-08-25,Standard
C003168,43,Male,Chennai,2025-08-31,Standard
C003169,54,Female,Delhi,2025-06-15,Gold
C003170,55,Female,Chennai,2025-02-03,Gold
C003171,38,Male,Delhi,2025-09-12,Standard
C003172,57,Other,Delhi,2025-10-29,Gold
C003173,56,Male,Mumbai,2025-08-08,Standard
C003174,38,Male,Kolkata,2025-02-01,Standard
C003175,27,Female,Kochi,2026-05-24,Standard
C003176,55,Male,Pune,2026-04-27,Standard
C003177,63,Male,Chennai,2025-08-21,Gold
C003178,21,Male,Mumbai,2025-08-03,Premium
C003179,62,Female,Kolkata,2025-08-30,Standard
C003180,37,Female,Jaipur,2025-09-02,Gold
C003181,34,Female,Jaipur,2025-01-20,Gold
C003182,24,Female,Hyderabad,2025-07-29,Gold
C003183,21,Male,Bangalore,2026-03-02,Standard
C003184,46,Male,Jaipur,2025-03-13,Premium
C003185,31,Female,Ahmedabad,2025-06-27,Standard
C003186,20,Female,Kolkata,2026-06-07,Standard
C003187,41,Male,Pune,2025-10-26,Gold
C003188,54,Male,Kochi,2025-09-23,Standard
C003189,33,Female,Kolkata,2026-06-04,Standard
C003190,69,Other,Jaipur,2026-05-10,Standard
C003191,21,Female,Pune,2025-10-02,Standard
C003192,41,Male,Kochi,2025-02-22,Standard
C003193,51,Other,Hyderabad,2026-02-04,Standard
C003194,47,Female,Hyderabad,2026-02-18,Gold
C003195,35,Female,Mumbai,2026-05-04,Standard
C003196,36,Female,Kochi,2026-05-17,Standard
C003197,48,Female,Kochi,2025-11-03,Gold
C003198,36,Female,Ahmedabad,2026-02-21,Standard
C003199,66,Female,Kochi,2026-05-24,Gold
C003200,63,Female,Jaipur,2026-06-14,Standard
C003201,36,Female,Ahmedabad,2025-01-06,Standard
C003202,39,Male,Kochi,2026-02-26,Gold
C003203,41,Female,Chennai,2026-03-27,Standard
C003204,62,Female,Mumbai,2026-03-03,Gold
C003205,29,Other,Mumbai,2026-01-25,Standard
C003206,47,Male,Chennai,2025-11-30,Standard
C003207,55,Female,Ahmedabad,2026-03-24,Gold
C003208,70,Male,Hyderabad,2025-12-04,Standard
C003209,48,Female,Chennai,2025-03-29,Gold
C003210,53,Female,Kolkata,2025-09-26,Standard
C003211,36,Male,Bangalore,2025-03-06,Standard
C003212,65,Female,Pune,2025-03-05,Gold
C003213,62,Male,Hyderabad,2025-09-27,Gold
C003214,53,Male,Hyderabad,2026-01-12,Standard
C003215,47,Female,Delhi,2025-11-25,Gold
C003216,66,Male,Hyderabad,2026-06-02,Standard
C003217,50,Male,Mumbai,2026-02-25,Gold
C003218,35,Male,Hyderabad,2025-11-09,Standard
C003219,69,Male,Kolkata,2025-11-05,Standard
C003220,66,Female,Hyderabad,2025-07-08,Standard
C003221,45,Female,Kochi,2025-02-11,Gold
C003222,64,Female,Mumbai,2025-11-16,Standard
C003223,28,Male,Chennai,2026-03-21,Standard
C003224,62,Male,Chennai,2026-01-09,Gold
C003225,50,Male,Jaipur,2025-10-13,Standard
C003226,34,Female,Bangalore,2025-06-20,Standard
C003227,23,Female,Bangalore,2025-09-20,Gold
C003228,21,Female,Kochi,2026-06-19,Standard
C003229,37,Female,Bangalore,2025-05-22,Standard
C003230,65,Female,Hyderabad,2025-05-28,Gold
C003231,64,Female,Chennai,2026-03-16,Standard
C003232,44,Female,Hyderabad,2026-02-20,Standard
C003233,32,Male,Delhi,2025-01-25,Standard
C003234,23,Male,Jaipur,2025-04-04,Standard
C003235,64,Female,Chennai,2025-11-01,Standard
C003236,31,Female,Bangalore,2025-07-04,Standard
C003237,28,Other,Pune,2025-10-10,Standard
C003238,56,Male,Hyderabad,2025-06-04,Gold
C003239,26,Male,Kolkata,2025-01-14,Gold
C003240,43,Other,Pune,2025-12-07,Gold
C003241,33,Female,Kolkata,2026-04-18,Gold
C003242,22,Male,Delhi,2025-04-18,Standard
C003243,69,Female,Bangalore,2025-11-27,Standard
C003244,27,Male,Hyderabad,2026-06-24,Premium
C003245,67,Male,Hyderabad,2026-03-15,Gold
C003246,20,Female,Kolkata,2026-01-19,Gold
C003247,30,Female,Hyderabad,2025-06-09,Standard
C003248,60,Male,Delhi,2026-03-08,Gold
C003249,66,Male,Mumbai,2026-01-31,Standard
C003250,47,Female,Mumbai,2026-05-03,Premium
C003251,62,Male,Kolkata,2025-07-08,Standard
C003252,23,Female,Bangalore,2026-02-22,Standard
C003253,34,Female,Kolkata,2025-12-09,Standard
C003254,62,Male,Ahmedabad,2025-12-27,Standard
C003255,68,Female,Hyderabad,2025-04-19,Standard
C003256,70,Female,Hyderabad,2025-10-28,Standard
C003257,36,Male,Mumbai,2026-01-03,Standard
C003258,59,Male,Pune,2025-09-12,Standard
C003259,52,Male,Kolkata,2025-11-12,Premium
C003260,63,Female,Bangalore,2025-03-12,Standard
C003261,43,Female,Mumbai,2025-09-26,Standard
C003262,68,Male,Kolkata,2026-05-16,Standard
C003263,22,Male,Chennai,2025-07-28,Standard
C003264,46,Male,Bangalore,2026-04-23,Gold
C003265,54,Female,Bangalore,2025-06-25,Standard
C003266,37,Male,Kochi,2025-08-27,Standard
C003267,66,Female,Pune,2026-03-18,Standard
C003268,38,Male,Delhi,2026-05-07,Standard
C003269,27,Female,Bangalore,2025-04-09,Standard
C003270,22,Female,Kochi,2025-11-25,Standard
C003271,53,Female,Hyderabad,2025-11-22,Standard
C003272,23,Male,Kolkata,2026-03-21,Gold
C003273,43,Female,Jaipur,2025-10-22,Gold
C003274,21,Male,Jaipur,2026-03-18,Standard
C003275,56,Male,Pune,2025-01-31,Gold
C003276,56,Female,Hyderabad,2025-05-11,Standard
C003277,67,Female,Bangalore,2026-06-11,Standard
C003278,52,Male,Hyderabad,2026-03-14,Standard
C003279,18,Male,Kochi,2025-11-22,Standard
C003280,41,Female,Chennai,2025-09-24,Standard
C003281,53,Female,Delhi,2025-10-13,Gold
C003282,23,Male,Ahmedabad,2025-10-18,Standard
C003283,58,Female,Delhi,2026-01-03,Standard
C003284,63,Male,Bangalore,2026-05-01,Premium
C003285,61,Female,Hyderabad,2025-06-17,Standard
C003286,48,Female,Delhi,2026-04-16,Standard
C003287,37,Male,Kolkata,2025-06-19,Standard
C003288,41,Female,Delhi,2025-12-12,Gold
C003289,42,Female,Kochi,2025-03-19,Standard
C003290,53,Female,Delhi,2025-03-26,Standard
C003291,38,Female,Kolkata,2025-07-20,Gold
C003292,47,Female,Ahmedabad,2025-12-27,Standard
C003293,41,Male,Ahmedabad,2025-10-29,Standard
C003294,61,Male,Kolkata,2025-10-20,Premium
C003295,59,Male,Hyderabad,2025-10-21,Standard
C003296,47,Other,Chennai,2025-04-19,Premium
C003297,39,Female,Bangalore,2025-12-31,Gold
C003298,45,Female,Pune,2026-05-09,Standard
C003299,24,Male,Jaipur,2025-09-24,Gold
C003300,52,Female,Hyderabad,2025-04-03,Gold
C003301,45,Female,Delhi,2025-03-05,Gold
C003302,31,Female,Jaipur,2026-03-04,Standard
C003303,27,Male,Jaipur,2026-01-03,Standard
C003304,33,Male,Kolkata,2025-04-15,Standard
C003305,33,Female,Mumbai,2025-07-28,Standard
C003306,48,Female,Chennai,2026-04-19,Standard
C003307,59,Male,Chennai,2025-03-02,Gold
C003308,42,Female,Mumbai,2025-12-12,Premium
C003309,30,Male,Bangalore,2025-01-12,Standard
C003310,23,Female,Mumbai,2026-04-11,Gold
C003311,61,Female,Pune,2025-07-14,Standard
C003312,26,Male,Pune,2025-03-15,Gold
C003313,62,Female,Kolkata,2026-01-21,Gold
C003314,53,Male,Delhi,2025-05-16,Standard
C003315,60,Male,Jaipur,2026-03-12,Standard
C003316,37,Female,Chennai,2025-02-08,Gold
C003317,35,Male,Chennai,2026-06-27,Standard
C003318,60,Male,Mumbai,2025-11-16,Standard
C003319,38,Male,Mumbai,2025-12-19,Premium
C003320,21,Male,Mumbai,2026-05-29,Premium
C003321,67,Male,Bangalore,2026-04-28,Gold
C003322,50,Male,Mumbai,2026-02-20,Gold
C003323,44,Female,Delhi,2026-01-05,Standard
C003324,24,Male,Jaipur,2025-12-09,Standard
C003325,23,Female,Hyderabad,2025-11-21,Premium
C003326,32,Male,Hyderabad,2026-01-02,Gold
C003327,35,Male,Delhi,2025-12-02,Gold
C003328,49,Male,Kochi,2025-10-23,Standard
C003329,28,Female,Pune,2025-01-24,Gold
C003330,37,Female,Hyderabad,2026-03-18,Standard
C003331,41,Female,Bangalore,2025-04-14,Standard
C003332,32,Male,Kochi,2026-02-16,Standard
C003333,65,Female,Ahmedabad,2025-10-21,Gold
C003334,24,Male,Bangalore,2025-08-31,Gold
C003335,38,Male,Chennai,2025-12-08,Standard
C003336,59,Female,Hyderabad,2025-06-22,Standard
C003337,43,Male,Pune,2026-02-20,Gold
C003338,61,Other,Mumbai,2025-04-13,Premium
C003339,31,Male,Mumbai,2025-06-09,Standard
C003340,54,Other,Jaipur,2025-09-14,Gold
C003341,38,Female,Pune,2025-07-15,Premium
C003342,35,Female,Chennai,2026-01-26,Standard
C003343,22,Male,Kolkata,2025-03-11,Standard
C003344,20,Male,Hyderabad,2025-09-04,Premium
C003345,40,Female,Jaipur,2025-11-25,Standard
C003346,43,Male,Pune,2025-06-07,Standard
C003347,54,Female,Ahmedabad,2025-02-24,Gold
C003348,41,Other,Bangalore,2026-05-01,Gold
C003349,66,Male,Chennai,2025-08-31,Gold
C003350,36,Female,Pune,2025-12-19,Gold
C003351,68,Female,Hyderabad,2026-02-14,Gold
C003352,42,Male,Bangalore,2025-01-15,Standard
C003353,38,Male,Pune,2025-05-27,Standard
C003354,29,Male,Delhi,2026-05-05,Standard
C003355,58,Male,Jaipur,2025-01-25,Gold
C003356,50,Female,Pune,2025-11-29,Premium
C003357,67,Male,Delhi,2025-06-23,Standard
C003358,70,Other,Bangalore,2025-10-17,Standard
C003359,21,Male,Bangalore,2025-05-25,Premium
C003360,59,Female,Bangalore,2025-05-02,Standard
C003361,24,Female,Kolkata,2025-01-27,Standard
C003362,39,Male,Pune,2025-03-07,Gold
C003363,50,Male,Delhi,2025-04-11,Standard
C003364,34,Female,Mumbai,2026-01-23,Standard
C003365,41,Female,Ahmedabad,2025-04-04,Premium
C003366,51,Male,Ahmedabad,2025-03-08,Premium
C003367,45,Male,Delhi,2025-09-07,Standard
C003368,60,Male,Mumbai,2025-05-22,Gold
C003369,58,Male,Chennai,2025-09-24,Gold
C003370,56,Female,Kolkata,2025-08-03,Standard
C003371,39,Female,Delhi,2026-05-04,Premium
C003372,66,Male,Hyderabad,2026-05-11,Standard
C003373,34,Other,Jaipur,2026-04-25,Standard
C003374,51,Male,Jaipur,2026-05-05,Standard
C003375,23,Female,Kochi,2025-01-01,Gold
C003376,63,Male,Ahmedabad,2025-01-09,Standard
C003377,23,Male,Bangalore,2026-01-15,Gold
C003378,51,Male,Hyderabad,2025-05-24,Gold
C003379,18,Male,Chennai,2025-10-29,Standard
C003380,27,Female,Mumbai,2026-02-21,Gold
C003381,38,Female,Chennai,2025-06-28,Standard
C003382,22,Male,Ahmedabad,2025-10-05,Standard
C003383,19,Female,Bangalore,2025-05-24,Standard
C003384,39,Male,Mumbai,2025-12-05,Standard
C003385,65,Female,Delhi,2026-04-04,Standard
C003386,19,Male,Kochi,2025-11-27,Gold
C003387,27,Male,Mumbai,2025-09-27,Standard
C003388,51,Male,Ahmedabad,2025-07-06,Standard
C003389,33,Female,Chennai,2025-06-21,Standard
C003390,65,Female,Jaipur,2026-02-08,Standard
C003391,68,Male,Chennai,2026-04-13,Standard
C003392,56,Male,Chennai,2025-09-04,Standard
C003393,39,Male,Chennai,2026-06-07,Standard
C003394,29,Female,Kochi,2025-04-21,Standard
C003395,41,Female,Ahmedabad,2025-10-30,Standard
C003396,64,Male,Hyderabad,2026-04-18,Standard
C003397,57,Male,Kochi,2025-10-19,Standard
C003398,55,Female,Kochi,2025-09-09,Gold
C003399,27,Male,Ahmedabad,2025-06-24,Premium
C003400,52,Male,Kolkata,2025-04-19,Gold
C003401,68,Male,Kochi,2025-12-06,Standard
C003402,66,Male,Mumbai,2025-01-14,Standard
C003403,49,Female,Kolkata,2025-11-18,Standard
C003404,24,Female,Ahmedabad,2025-02-12,Standard
C003405,38,Male,Pune,2026-04-06,Standard
C003406,37,Female,Pune,2025-04-12,Standard
C003407,43,Male,Hyderabad,2025-01-09,Standard
C003408,21,Female,Delhi,2025-05-29,Standard
C003409,63,Female,Kochi,2025-12-04,Standard
C003410,69,Female,Chennai,2025-08-12,Standard
C003411,39,Male,Delhi,2025-04-20,Standard
C003412,32,Male,Delhi,2025-12-20,Standard
C003413,57,Male,Kolkata,2025-03-25,Standard
C003414,38,Female,Mumbai,2025-03-07,Standard
C003415,32,Male,Pune,2026-01-23,Standard
C003416,39,Female,Jaipur,2025-05-15,Standard
C003417,69,Other,Mumbai,2025-03-27,Standard
C003418,45,Female,Pune,2025-03-25,Standard
C003419,31,Female,Jaipur,2025-08-15,Gold
C003420,44,Male,Kochi,2025-09-17,Premium
C003421,58,Male,Bangalore,2025-01-20,Premium
C003422,57,Male,Ahmedabad,2025-02-04,Standard
C003423,45,Female,Bangalore,2026-03-19,Standard
C003424,43,Male,Mumbai,2025-09-27,Standard
C003425,66,Female,Hyderabad,2026-02-10,Premium
C003426,19,Male,Mumbai,2026-05-23,Gold
C003427,42,Male,Kolkata,2025-10-31,Gold
C003428,20,Female,Jaipur,2025-10-12,Standard
C003429,25,Male,Jaipur,2025-01-29,Standard
C003430,61,Male,Kochi,2026-01-26,Standard
C003431,50,Female,Bangalore,2026-02-20,Premium
C003432,59,Male,Kochi,2025-05-22,Standard
C003433,69,Male,Bangalore,2025-12-07,Standard
C003434,52,Male,Jaipur,2025-09-02,Standard
C003435,23,Female,Mumbai,2025-01-05,Gold
C003436,56,Other,Hyderabad,2026-03-25,Standard
C003437,69,Female,Jaipur,2025-09-23,Gold
C003438,40,Male,Delhi,2026-05-06,Standard
C003439,42,Male,Pune,2025-08-27,Standard
C003440,67,Male,Bangalore,2025-09-07,Standard
C003441,60,Other,Bangalore,2025-10-18,Gold
C003442,36,Male,Kolkata,2026-06-27,Gold
C003443,22,Male,Kochi,2025-03-20,Standard
C003444,68,Female,Ahmedabad,2026-06-05,Standard
C003445,28,Other,Ahmedabad,2026-03-26,Standard
C003446,29,Male,Kolkata,2025-05-24,Standard
C003447,27,Male,Jaipur,2025-04-30,Standard
C003448,25,Male,Bangalore,2025-06-25,Gold
C003449,41,Male,Chennai,2025-03-11,Standard
C003450,45,Female,Hyderabad,2025-07-22,Standard
C003451,58,Female,Delhi,2025-06-29,Gold
C003452,53,Female,Mumbai,2025-04-20,Premium
C003453,54,Male,Mumbai,2026-02-28,Standard
C003454,38,Male,Ahmedabad,2026-05-18,Standard
C003455,25,Male,Ahmedabad,2026-02-10,Gold
C003456,26,Male,Kolkata,2025-04-01,Standard
C003457,64,Female,Bangalore,2025-10-21,Standard
C003458,32,Male,Kochi,2026-01-28,Gold
C003459,65,Male,Mumbai,2025-02-06,Gold
C003460,63,Male,Bangalore,2026-06-01,Gold
C003461,57,Male,Delhi,2025-11-12,Standard
C003462,35,Male,Hyderabad,2025-06-21,Standard
C003463,59,Female,Hyderabad,2026-02-10,Standard
C003464,37,Male,Mumbai,2025-09-19,Standard
C003465,23,Female,Chennai,2026-04-29,Standard
C003466,29,Male,Kolkata,2025-01-27,Standard
C003467,19,Male,Mumbai,2026-05-10,Standard
C003468,24,Female,Delhi,2025-02-24,Gold
C003469,33,Male,Chennai,2025-09-06,Gold
C003470,20,Female,Pune,2025-09-30,Standard
C003471,62,Male,Jaipur,2025-09-16,Standard
C003472,20,Female,Ahmedabad,2025-07-10,Standard
C003473,44,Female,Ahmedabad,2026-03-22,Standard
C003474,67,Female,Chennai,2026-05-17,Standard
C003475,60,Female,Mumbai,2026-01-28,Gold
C003476,57,Female,Ahmedabad,2026-02-12,Standard
C003477,55,Male,Bangalore,2025-04-19,Standard
C003478,50,Female,Ahmedabad,2025-04-13,Standard
C003479,45,Female,Hyderabad,2025-08-14,Standard
C003480,18,Male,Ahmedabad,2025-12-19,Standard
C003481,25,Male,Pune,2025-06-09,Gold
C003482,54,Female,Kolkata,2026-02-08,Gold
C003483,49,Female,Chennai,2025-11-20,Gold
C003484,65,Male,Bangalore,2025-05-25,Standard
C003485,60,Female,Pune,2026-04-10,Gold
C003486,54,Male,Hyderabad,2025-05-12,Standard
C003487,21,Male,Mumbai,2025-04-03,Gold
C003488,47,Female,Jaipur,2025-09-30,Standard
C003489,23,Male,Hyderabad,2026-06-18,Gold
C003490,63,Female,Chennai,2025-07-13,Standard
C003491,36,Male,Chennai,2025-06-19,Gold
C003492,49,Male,Chennai,2026-04-05,Standard
C003493,26,Male,Pune,2025-01-11,Standard
C003494,29,Female,Chennai,2025-06-30,Standard
C003495,28,Male,Kolkata,2025-08-20,Standard
C003496,63,Male,Kolkata,2025-01-29,Standard
C003497,33,Male,Kolkata,2026-06-16,Standard
C003498,18,Male,Chennai,2025-01-05,Standard
C003499,62,Male,Kolkata,2026-06-30,Standard
C003500,70,Male,Kochi,2025-05-20,Standard
C003501,38,Female,Ahmedabad,2025-01-28,Standard
C003502,47,Male,Ahmedabad,2025-04-08,Standard
C003503,30,Female,Chennai,2025-09-19,Standard
C003504,51,Female,Delhi,2025-01-19,Standard
C003505,21,Male,Pune,2025-01-12,Premium
C003506,45,Male,Jaipur,2026-06-21,Premium
C003507,55,Female,Pune,2026-06-09,Gold
C003508,48,Female,Kochi,2026-04-10,Standard
C003509,44,Male,Pune,2025-09-16,Gold
C003510,22,Female,Kochi,2025-01-24,Standard
C003511,42,Male,Kochi,2025-01-08,Standard
C003512,20,Male,Pune,2025-08-16,Gold
C003513,50,Male,Jaipur,2026-01-11,Premium
C003514,21,Female,Kochi,2025-05-03,Gold
C003515,42,Female,Kolkata,2025-03-31,Standard
C003516,37,Female,Bangalore,2026-04-01,Standard
C003517,51,Male,Bangalore,2025-08-12,Standard
C003518,43,Female,Mumbai,2025-09-14,Standard
C003519,22,Male,Chennai,2026-05-30,Gold
C003520,52,Female,Hyderabad,2025-05-28,Standard
C003521,45,Male,Kolkata,2026-01-22,Standard
C003522,46,Male,Kolkata,2026-03-14,Standard
C003523,26,Male,Hyderabad,2025-02-06,Standard
C003524,69,Female,Chennai,2025-04-16,Premium
C003525,55,Male,Bangalore,2025-08-20,Standard
C003526,67,Male,Jaipur,2025-05-26,Standard
C003527,23,Male,Kochi,2025-01-17,Standard
C003528,36,Other,Hyderabad,2025-06-08,Gold
C003529,61,Female,Jaipur,2025-10-09,Gold
C003530,28,Female,Mumbai,2025-10-05,Standard
C003531,19,Male,Kochi,2025-05-05,Standard
C003532,64,Male,Pune,2026-02-24,Standard
C003533,61,Female,Kolkata,2025-11-16,Gold
C003534,61,Male,Kochi,2026-04-27,Standard
C003535,26,Male,Pune,2025-11-20,Gold
C003536,38,Male,Bangalore,2026-01-30,Standard
C003537,41,Female,Pune,2025-07-05,Gold
C003538,51,Male,Pune,2026-04-11,Standard
C003539,39,Female,Delhi,2025-02-26,Standard
C003540,20,Female,Hyderabad,2026-04-03,Standard
C003541,29,Male,Kochi,2025-07-27,Standard
C003542,45,Male,Hyderabad,2025-03-15,Standard
C003543,47,Other,Kochi,2026-04-29,Standard
C003544,43,Female,Kolkata,2025-03-26,Standard
C003545,65,Female,Ahmedabad,2025-01-14,Gold
C003546,38,Female,Hyderabad,2025-02-18,Standard
C003547,45,Male,Hyderabad,2026-03-02,Gold
C003548,43,Female,Kolkata,2025-12-25,Standard
C003549,50,Male,Kochi,2025-08-30,Gold
C003550,38,Female,Kolkata,2025-02-22,Standard
C003551,52,Female,Jaipur,2025-03-10,Standard
C003552,69,Female,Pune,2025-02-25,Standard
C003553,51,Female,Kolkata,2026-04-01,Standard
C003554,58,Female,Kochi,2025-09-12,Standard
C003555,68,Male,Bangalore,2025-01-05,Gold
C003556,64,Female,Kolkata,2025-02-21,Standard
C003557,35,Male,Chennai,2025-11-25,Gold
C003558,28,Female,Kolkata,2025-04-08,Gold
C003559,40,Male,Hyderabad,2025-06-10,Standard
C003560,65,Male,Jaipur,2026-02-10,Gold
C003561,39,Female,Delhi,2025-11-23,Gold
C003562,34,Other,Kolkata,2025-08-31,Standard
C003563,22,Male,Ahmedabad,2026-05-19,Standard
C003564,61,Female,Chennai,2026-01-02,Standard
C003565,28,Female,Bangalore,2026-03-18,Standard
C003566,47,Female,Kolkata,2025-06-03,Standard
C003567,32,Male,Pune,2025-08-22,Premium
C003568,44,Female,Pune,2025-11-29,Standard
C003569,52,Female,Chennai,2026-05-10,Standard
C003570,50,Male,Hyderabad,2025-04-25,Gold
C003571,37,Female,Mumbai,2026-01-04,Standard
C003572,33,Female,Hyderabad,2025-11-29,Gold
C003573,51,Female,Chennai,2025-05-10,Standard
C003574,19,Male,Hyderabad,2025-06-27,Standard
C003575,52,Male,Pune,2025-04-05,Standard
C003576,57,Female,Jaipur,2025-11-13,Gold
C003577,45,Male,Mumbai,2025-04-11,Standard
C003578,64,Female,Pune,2025-07-15,Premium
C003579,56,Male,Bangalore,2025-07-27,Standard
C003580,23,Male,Pune,2026-04-18,Gold
C003581,26,Male,Hyderabad,2025-01-08,Standard
C003582,37,Female,Jaipur,2025-05-16,Premium
C003583,18,Male,Mumbai,2025-09-18,Standard
C003584,25,Female,Kolkata,2025-05-27,Standard
C003585,40,Female,Mumbai,2026-04-03,Standard
C003586,20,Female,Pune,2026-03-14,Standard
C003587,21,Female,Kolkata,2026-02-17,Standard
C003588,42,Male,Chennai,2026-05-15,Gold
C003589,64,Male,Kochi,2025-08-20,Standard
C003590,55,Male,Pune,2025-04-11,Standard
C003591,32,Female,Ahmedabad,2025-05-27,Standard
C003592,38,Female,Pune,2026-05-22,Standard
C003593,52,Male,Chennai,2025-04-14,Premium
C003594,70,Male,Mumbai,2025-12-02,Standard
C003595,70,Female,Bangalore,2026-03-22,Standard
C003596,63,Male,Kolkata,2026-03-20,Standard
C003597,69,Female,Ahmedabad,2025-04-28,Standard
C003598,31,Male,Kochi,2026-06-01,Standard
C003599,53,Other,Chennai,2026-06-15,Standard
C003600,29,Male,Kochi,2025-03-29,Gold
C003601,34,Male,Delhi,2026-04-21,Gold
C003602,56,Male,Ahmedabad,2026-04-30,Gold
C003603,26,Male,Ahmedabad,2025-10-22,Premium
C003604,52,Male,Delhi,2026-01-16,Standard
C003605,30,Male,Ahmedabad,2025-10-10,Standard
C003606,32,Female,Pune,2025-06-05,Standard
C003607,35,Male,Delhi,2025-06-29,Gold
C003608,68,Female,Mumbai,2025-03-28,Standard
C003609,50,Male,Delhi,2026-02-10,Gold
C003610,23,Female,Mumbai,2026-05-11,Standard
C003611,44,Female,Bangalore,2025-09-24,Standard
C003612,40,Male,Hyderabad,2025-03-05,Standard
C003613,44,Male,Ahmedabad,2025-04-29,Standard
C003614,51,Male,Kolkata,2025-12-07,Gold
C003615,63,Male,Kolkata,2025-11-09,Premium
C003616,55,Female,Hyderabad,2025-06-12,Standard
C003617,31,Female,Jaipur,2026-05-20,Gold
C003618,53,Female,Pune,2025-10-20,Standard
C003619,70,Female,Ahmedabad,2026-01-12,Standard
C003620,25,Other,Ahmedabad,2026-06-26,Standard
C003621,52,Female,Hyderabad,2026-02-05,Standard
C003622,36,Female,Mumbai,2026-02-04,Gold
C003623,47,Female,Pune,2026-02-03,Standard
C003624,31,Male,Chennai,2026-05-02,Gold
C003625,37,Male,Kolkata,2026-05-30,Premium
C003626,66,Female,Chennai,2025-01-24,Standard
C003627,42,Male,Delhi,2025-02-28,Standard
C003628,57,Male,Mumbai,2025-08-28,Gold
C003629,41,Male,Jaipur,2025-11-07,Gold
C003630,31,Male,Chennai,2025-11-17,Standard
C003631,43,Female,Kolkata,2026-04-26,Standard
C003632,55,Male,Kolkata,2026-02-18,Gold
C003633,40,Female,Kolkata,2025-11-18,Standard
C003634,39,Female,Bangalore,2026-02-06,Standard
C003635,65,Male,Ahmedabad,2025-02-28,Premium
C003636,36,Female,Chennai,2025-02-22,Standard
C003637,63,Female,Delhi,2025-03-05,Standard
C003638,68,Male,Chennai,2025-04-29,Standard
C003639,20,Male,Delhi,2025-10-13,Standard
C003640,59,Male,Kolkata,2025-01-18,Premium
C003641,36,Female,Pune,2025-01-05,Standard
C003642,26,Female,Delhi,2026-01-27,Gold
C003643,45,Male,Mumbai,2025-06-09,Standard
C003644,37,Male,Ahmedabad,2025-05-22,Standard
C003645,62,Male,Ahmedabad,2026-02-01,Gold
C003646,24,Female,Bangalore,2025-01-18,Premium
C003647,31,Male,Kochi,2025-04-24,Standard
C003648,26,Female,Chennai,2026-06-18,Standard
C003649,36,Male,Hyderabad,2026-06-16,Standard
C003650,64,Female,Bangalore,2026-04-06,Gold
